listing_id,city,state,locality,property_type,area_sqft,builtup_area_sqft,bhk,bathrooms,property_age,year_built,floor,total_floors,furnishing,parking,amenities_count,facing,latitude,longitude,price,price_per_sqft,currency,listing_status,synthetic_data,log_price,location_key
HYD-000001,Hyderabad,Telangana,Narsingi,Apartment,1739,1739,3,4,22,2004,16,20,Semi-Furnished,2,10,East,17.3888861,78.3391382,9960000,5727.43,INR,Sold,True,16.114088,Hyderabad | Narsingi
HYD-001126,Hyderabad,Telangana,Uppal,Villa,1891,1891,3,4,14,2012,0,0,Unfurnished,1,8,North,17.405875,78.5625118,11360000,6007.4,INR,Sold,True,16.245609,Hyderabad | Uppal
HYD-001127,Hyderabad,Telangana,LB Nagar,Apartment,1242,1242,2,2,10,2016,2,6,Unfurnished,1,8,North-East,17.347646,78.5490036,8130000,6545.89,INR,Sold,True,15.911072,Hyderabad | LB Nagar
HYD-001128,Hyderabad,Telangana,Tolichowki,Apartment,1801,1801,3,3,6,2020,1,11,Unfurnished,2,2,North-West,17.393296,78.4092148,8990000,4991.67,INR,Active,True,16.011624,Hyderabad | Tolichowki
HYD-001129,Hyderabad,Telangana,Manikonda,Apartment,1844,1844,3,4,0,2026,4,12,Unfurnished,0,5,West,17.4079238,78.3794316,12880000,6984.82,INR,Active,True,16.371186,Hyderabad | Manikonda
HYD-001130,Hyderabad,Telangana,Moosapet,Independent House,1636,1636,3,3,13,2013,0,0,Semi-Furnished,2,2,South,17.465249,78.4280813,10150000,6204.16,INR,Active,True,16.132984,Hyderabad | Moosapet
HYD-001131,Hyderabad,Telangana,Somajiguda,Independent House,1865,1865,3,3,15,2011,0,0,Unfurnished,0,0,North-East,17.4302455,78.463257,9850000,5281.5,INR,Sold,True,16.102982,Hyderabad | Somajiguda
HYD-001132,Hyderabad,Telangana,Nanakramguda,Apartment,1029,1029,2,2,0,2026,4,4,Unfurnished,2,9,South-West,17.4121494,78.3375116,8180000,7949.47,INR,Sold,True,15.917203,Hyderabad | Nanakramguda
HYD-001133,Hyderabad,Telangana,Rajendranagar,Apartment,1186,1186,2,2,8,2018,8,16,Furnished,2,1,North-East,17.3205724,78.3913026,8670000,7310.29,INR,Active,True,15.975379,Hyderabad | Rajendranagar
HYD-001134,Hyderabad,Telangana,Ameerpet,Apartment,1586,1586,3,4,25,2001,2,6,Unfurnished,2,9,North,17.4457182,78.4417837,6130000,3865.07,INR,Active,True,15.628705,Hyderabad | Ameerpet
HYD-001135,Hyderabad,Telangana,Manikonda,Independent House,2276,2276,3,3,12,2014,0,0,Furnished,2,7,West,17.3995965,78.3662033,14600000,6414.76,INR,Active,True,16.496532,Hyderabad | Manikonda
HYD-001136,Hyderabad,Telangana,Tolichowki,Apartment,1713,1713,3,4,13,2013,20,28,Semi-Furnished,3,4,South,17.3993149,78.412103,8730000,5096.32,INR,Sold,True,15.982276,Hyderabad | Tolichowki
HYD-001137,Hyderabad,Telangana,Attapur,Plot,1307,1307,0,0,15,2011,0,0,Semi-Furnished,0,7,South-West,17.3546172,78.4263601,4420000,3381.79,INR,Active,True,15.30165,Hyderabad | Attapur
HYD-001138,Hyderabad,Telangana,Narsingi,Apartment,1548,1548,3,3,6,2020,23,31,Furnished,3,9,North-East,17.3891752,78.3370407,10540000,6808.79,INR,Active,True,16.170688,Hyderabad | Narsingi
HYD-001139,Hyderabad,Telangana,Tarnaka,Plot,2727,2727,0,0,2,2024,0,0,Furnished,1,2,South-East,17.4262564,78.5427009,14390000,5276.86,INR,Active,True,16.482044,Hyderabad | Tarnaka
HYD-001140,Hyderabad,Telangana,Ameerpet,Apartment,1405,1405,3,4,17,2009,4,5,Unfurnished,2,0,East,17.4408113,78.4523814,7810000,5558.72,INR,Active,True,15.870916,Hyderabad | Ameerpet
HYD-001141,Hyderabad,Telangana,Pragathi Nagar,Independent House,2018,2018,4,4,17,2009,0,0,Unfurnished,1,5,South-West,17.5057304,78.3835993,8750000,4335.98,INR,Active,True,15.984564,Hyderabad | Pragathi Nagar
HYD-001142,Hyderabad,Telangana,Kondapur,Villa,2416,2416,3,4,23,2003,0,0,Furnished,2,10,North-East,17.4819302,78.3966146,20170000,8348.51,INR,Active,True,16.819707,Hyderabad | Kondapur
HYD-001143,Hyderabad,Telangana,Tarnaka,Villa,4717,4717,5,6,9,2017,0,0,Furnished,1,2,South,17.4359059,78.5414324,38740000,8212.85,INR,Sold,True,17.472383,Hyderabad | Tarnaka
HYD-001144,Hyderabad,Telangana,Kondapur,Plot,2358,2358,0,0,23,2003,0,0,Unfurnished,2,7,North-West,17.4769012,78.3902909,9530000,4041.56,INR,Sold,True,16.069955,Hyderabad | Kondapur
HYD-001145,Hyderabad,Telangana,Banjara Hills,Plot,3108,3108,0,0,25,2001,0,0,Unfurnished,1,8,North,17.4227316,78.4457962,16360000,5263.84,INR,Sold,True,16.61035,Hyderabad | Banjara Hills
HYD-001146,Hyderabad,Telangana,Tarnaka,Apartment,1801,1801,3,3,5,2021,13,22,Unfurnished,0,4,South-East,17.4248199,78.5327615,12920000,7173.79,INR,Active,True,16.374287,Hyderabad | Tarnaka
HYD-001147,Hyderabad,Telangana,LB Nagar,Villa,3382,3382,4,4,15,2011,0,0,Furnished,2,4,East,17.3463447,78.5545242,24290000,7182.14,INR,Sold,True,17.005575,Hyderabad | LB Nagar
HYD-001148,Hyderabad,Telangana,Mehdipatnam,Independent House,1996,1996,3,3,12,2014,0,0,Furnished,3,7,North,17.4027699,78.4402653,13480000,6753.51,INR,Active,True,16.416718,Hyderabad | Mehdipatnam
HYD-001149,Hyderabad,Telangana,Tolichowki,Apartment,1302,1302,2,3,25,2001,19,25,Unfurnished,0,5,South-East,17.395933,78.4195394,6260000,4807.99,INR,Active,True,15.649691,Hyderabad | Tolichowki
HYD-001150,Hyderabad,Telangana,Gachibowli,Apartment,1398,1398,3,3,9,2017,23,31,Furnished,2,3,North-West,17.4329329,78.3506148,12000000,8583.69,INR,Sold,True,16.300417,Hyderabad | Gachibowli
HYD-001151,Hyderabad,Telangana,Banjara Hills,Apartment,1497,1497,3,3,25,2001,22,32,Furnished,2,2,North-East,17.4153964,78.4251315,12000000,8016.03,INR,Active,True,16.300417,Hyderabad | Banjara Hills
HYD-001152,Hyderabad,Telangana,Nanakramguda,Villa,4389,4389,5,6,12,2014,0,0,Semi-Furnished,2,3,North-East,17.4237869,78.352508,35480000,8083.85,INR,Sold,True,17.38448,Hyderabad | Nanakramguda
HYD-001153,Hyderabad,Telangana,Alwal,Apartment,1221,1221,2,2,14,2012,5,13,Unfurnished,1,1,South-East,17.496464,78.5092482,5920000,4848.48,INR,Active,True,15.593847,Hyderabad | Alwal
HYD-001154,Hyderabad,Telangana,Kukatpally,Apartment,2454,2454,4,4,20,2006,9,17,Semi-Furnished,2,2,North,17.480069,78.4202611,16320000,6650.37,INR,Active,True,16.607902,Hyderabad | Kukatpally
HYD-001155,Hyderabad,Telangana,Nanakramguda,Apartment,759,759,2,3,19,2007,14,16,Unfurnished,1,6,South-West,17.4127473,78.3443849,4710000,6205.53,INR,Active,True,15.365199,Hyderabad | Nanakramguda
HYD-001156,Hyderabad,Telangana,Kondapur,Plot,3983,3983,0,0,19,2007,0,0,Furnished,0,6,North,17.487378,78.3983156,17880000,4489.08,INR,Active,True,16.699193,Hyderabad | Kondapur
HYD-001157,Hyderabad,Telangana,Miyapur,Apartment,818,818,1,1,24,2002,8,13,Furnished,3,12,East,17.4984937,78.3537466,5000000,6112.47,INR,Active,True,15.424949,Hyderabad | Miyapur
HYD-001158,Hyderabad,Telangana,Somajiguda,Independent House,1279,1279,2,2,13,2013,0,0,Unfurnished,1,2,West,17.4333469,78.4544653,6150000,4808.44,INR,Active,True,15.631963,Hyderabad | Somajiguda
HYD-001159,Hyderabad,Telangana,Kompally,Plot,2215,2215,0,0,3,2023,0,0,Semi-Furnished,1,12,North,17.5396325,78.4759231,9820000,4433.41,INR,Active,True,16.099932,Hyderabad | Kompally
HYD-001160,Hyderabad,Telangana,Bachupally,Apartment,2224,2224,4,4,8,2018,20,21,Unfurnished,2,5,North,17.5328901,78.347613,13620000,6124.1,INR,Active,True,16.42705,Hyderabad | Bachupally
HYD-001161,Hyderabad,Telangana,Kokapet,Independent House,1753,1753,3,4,2,2024,0,0,Semi-Furnished,3,7,South,17.3929784,78.3554504,13310000,7592.7,INR,Active,True,16.404026,Hyderabad | Kokapet
HYD-001162,Hyderabad,Telangana,Mehdipatnam,Independent House,2254,2254,3,4,20,2006,0,0,Unfurnished,2,8,North,17.3866728,78.4415832,12780000,5669.92,INR,Sold,True,16.363392,Hyderabad | Mehdipatnam
HYD-001163,Hyderabad,Telangana,Jubilee Hills,Apartment,1640,1640,3,3,14,2012,14,22,Semi-Furnished,0,12,West,17.4336081,78.4127713,13200000,8048.78,INR,Active,True,16.395727,Hyderabad | Jubilee Hills
HYD-001164,Hyderabad,Telangana,Attapur,Independent House,3550,3550,5,5,8,2018,0,0,Furnished,2,9,West,17.3724548,78.4211745,19650000,5535.21,INR,Sold,True,16.793588,Hyderabad | Attapur
HYD-001165,Hyderabad,Telangana,LB Nagar,Independent House,1965,1965,3,3,12,2014,0,0,Furnished,1,11,South,17.3443868,78.5567975,12480000,6351.15,INR,Active,True,16.339638,Hyderabad | LB Nagar
HYD-001166,Hyderabad,Telangana,Dilsukhnagar,Apartment,962,962,2,2,1,2025,4,13,Unfurnished,1,11,East,17.3578735,78.521114,7450000,7744.28,INR,Active,True,15.823725,Hyderabad | Dilsukhnagar
HYD-001167,Hyderabad,Telangana,Miyapur,Villa,3166,3166,4,5,12,2014,0,0,Furnished,0,5,South,17.4962971,78.3494557,22110000,6983.58,INR,Active,True,16.911541,Hyderabad | Miyapur
HYD-001168,Hyderabad,Telangana,Hitech City,Apartment,1223,1223,2,3,19,2007,25,33,Furnished,2,3,South-East,17.4518591,78.3822361,9140000,7473.43,INR,Active,True,16.028171,Hyderabad | Hitech City
HYD-001169,Hyderabad,Telangana,Nanakramguda,Apartment,2457,2457,4,4,16,2010,9,14,Furnished,1,9,North,17.4180237,78.3506972,17620000,7171.35,INR,Sold,True,16.684545,Hyderabad | Nanakramguda
HYD-001170,Hyderabad,Telangana,Jubilee Hills,Apartment,568,568,1,2,18,2008,5,9,Semi-Furnished,2,9,North-East,17.4293741,78.4110324,4700000,8274.65,INR,Active,True,15.363073,Hyderabad | Jubilee Hills
HYD-001171,Hyderabad,Telangana,Hitech City,Apartment,2107,2107,4,4,8,2018,18,27,Furnished,2,6,South-West,17.438122,78.3785158,19790000,9392.5,INR,Sold,True,16.800687,Hyderabad | Hitech City
HYD-001172,Hyderabad,Telangana,Miyapur,Apartment,1792,1792,3,3,25,2001,11,17,Semi-Furnished,1,7,South-West,17.5020148,78.3424249,8410000,4693.08,INR,Active,True,15.944932,Hyderabad | Miyapur
HYD-001173,Hyderabad,Telangana,Tarnaka,Apartment,1011,1011,1,1,9,2017,8,11,Semi-Furnished,2,12,North,17.4247215,78.5379049,6690000,6617.21,INR,Sold,True,15.716125,Hyderabad | Tarnaka
HYD-001174,Hyderabad,Telangana,Tellapur,Apartment,1795,1795,3,3,12,2014,5,15,Semi-Furnished,1,12,South-East,17.4590039,78.2961708,9760000,5437.33,INR,Active,True,16.093803,Hyderabad | Tellapur
HYD-001175,Hyderabad,Telangana,Pragathi Nagar,Independent House,946,946,2,2,19,2007,0,0,Furnished,1,3,North,17.5076016,78.3879897,6070000,6416.49,INR,Active,True,15.618869,Hyderabad | Pragathi Nagar
HYD-001176,Hyderabad,Telangana,Shamshabad,Independent House,2662,2662,4,4,3,2023,0,0,Unfurnished,1,4,East,17.2509643,78.435704,15470000,5811.42,INR,Sold,True,16.554413,Hyderabad | Shamshabad
HYD-001177,Hyderabad,Telangana,Tellapur,Apartment,1616,1616,3,4,9,2017,5,10,Semi-Furnished,2,1,South-East,17.4696291,78.3030135,11240000,6955.45,INR,Active,True,16.234989,Hyderabad | Tellapur
HYD-001178,Hyderabad,Telangana,Bachupally,Apartment,1067,1067,2,3,2,2024,17,21,Semi-Furnished,2,12,South-East,17.5271185,78.3541774,7230000,6776.01,INR,Active,True,15.79375,Hyderabad | Bachupally
HYD-001179,Hyderabad,Telangana,Tarnaka,Apartment,2398,2398,4,4,15,2011,17,23,Furnished,2,11,South-West,17.4282513,78.5406485,11140000,4645.54,INR,Active,True,16.226053,Hyderabad | Tarnaka
HYD-001180,Hyderabad,Telangana,Somajiguda,Apartment,700,700,1,2,11,2015,1,6,Semi-Furnished,2,2,South-East,17.4295307,78.4658612,4750000,6785.71,INR,Active,True,15.373655,Hyderabad | Somajiguda
HYD-001181,Hyderabad,Telangana,Moosapet,Villa,2902,2902,4,5,23,2003,0,0,Unfurnished,1,0,West,17.4758104,78.4308702,16210000,5585.8,INR,Active,True,16.601139,Hyderabad | Moosapet
HYD-001182,Hyderabad,Telangana,Narsingi,Apartment,1453,1453,3,3,13,2013,23,32,Semi-Furnished,3,6,North,17.382929,78.3329355,8980000,6180.32,INR,Sold,True,16.010511,Hyderabad | Narsingi
HYD-001183,Hyderabad,Telangana,Tolichowki,Independent House,3605,3605,5,5,8,2018,0,0,Furnished,1,4,East,17.399107,78.4028804,18970000,5262.14,INR,Active,True,16.758369,Hyderabad | Tolichowki
HYD-001184,Hyderabad,Telangana,Pragathi Nagar,Independent House,3032,3032,4,4,8,2018,0,0,Semi-Furnished,1,0,North,17.5113352,78.3811421,16790000,5537.6,INR,Sold,True,16.636294,Hyderabad | Pragathi Nagar
HYD-001185,Hyderabad,Telangana,Narsingi,Apartment,1856,1856,3,3,10,2016,5,8,Furnished,0,1,East,17.3849003,78.3293651,10180000,5484.91,INR,Active,True,16.135936,Hyderabad | Narsingi
HYD-001186,Hyderabad,Telangana,Uppal,Apartment,1568,1568,3,3,17,2009,25,32,Furnished,3,9,South,17.399676,78.5636308,10160000,6479.59,INR,Sold,True,16.133969,Hyderabad | Uppal
HYD-001187,Hyderabad,Telangana,Shamshabad,Apartment,1714,1714,3,3,9,2017,21,31,Furnished,3,2,South-West,17.2469969,78.4266022,11460000,6686.11,INR,Active,True,16.254373,Hyderabad | Shamshabad
HYD-001188,Hyderabad,Telangana,LB Nagar,Apartment,1847,1847,3,4,21,2005,3,10,Unfurnished,1,11,North,17.3364304,78.5489642,10220000,5533.3,INR,Active,True,16.139857,Hyderabad | LB Nagar
HYD-001189,Hyderabad,Telangana,Madhapur,Villa,2373,2373,3,4,1,2025,0,0,Semi-Furnished,1,11,West,17.4442246,78.3740145,23220000,9785.08,INR,Active,True,16.960525,Hyderabad | Madhapur
HYD-001190,Hyderabad,Telangana,Ameerpet,Apartment,2394,2394,4,4,17,2009,5,9,Furnished,2,3,North-West,17.425396,78.431306,12790000,5342.52,INR,Active,True,16.364174,Hyderabad | Ameerpet
HYD-001191,Hyderabad,Telangana,Alwal,Villa,2566,2566,3,3,22,2004,0,0,Semi-Furnished,2,7,North-East,17.4986461,78.5203341,15980000,6227.59,INR,Active,True,16.586849,Hyderabad | Alwal
HYD-001192,Hyderabad,Telangana,Hitech City,Villa,2486,2486,3,3,8,2018,0,0,Furnished,1,4,North-East,17.4351436,78.3769927,25980000,10450.52,INR,Sold,True,17.072838,Hyderabad | Hitech City
HYD-001193,Hyderabad,Telangana,Gachibowli,Apartment,1358,1358,3,4,22,2004,16,25,Unfurnished,2,3,South-West,17.4386083,78.3526597,8590000,6325.48,INR,Active,True,15.966109,Hyderabad | Gachibowli
HYD-001194,Hyderabad,Telangana,Somajiguda,Apartment,1658,1658,3,4,7,2019,20,21,Furnished,1,8,South-West,17.4312206,78.4709296,12010000,7243.67,INR,Active,True,16.30125,Hyderabad | Somajiguda
HYD-001195,Hyderabad,Telangana,LB Nagar,Villa,2858,2858,4,5,16,2010,0,0,Furnished,1,12,North,17.3471765,78.5473863,20610000,7211.34,INR,Active,True,16.841287,Hyderabad | LB Nagar
HYD-001196,Hyderabad,Telangana,Somajiguda,Plot,2188,2188,0,0,22,2004,0,0,Unfurnished,2,1,North-East,17.4253007,78.4546065,9120000,4168.19,INR,Sold,True,16.02598,Hyderabad | Somajiguda
HYD-001197,Hyderabad,Telangana,Financial District,Independent House,1758,1758,3,3,2,2024,0,0,Furnished,2,8,South-East,17.4229535,78.33365,15550000,8845.28,INR,Active,True,16.559571,Hyderabad | Financial District
HYD-001198,Hyderabad,Telangana,Secunderabad,Apartment,1449,1449,2,2,20,2006,19,26,Unfurnished,1,8,West,17.4401134,78.5022138,7910000,5458.94,INR,Active,True,15.883638,Hyderabad | Secunderabad
HYD-001199,Hyderabad,Telangana,Uppal,Independent House,810,810,2,2,21,2005,0,0,Furnished,2,0,South-East,17.3986694,78.5639367,5060000,6246.91,INR,Active,True,15.436877,Hyderabad | Uppal
HYD-001200,Hyderabad,Telangana,Dilsukhnagar,Plot,3220,3220,0,0,5,2021,0,0,Furnished,2,0,West,17.3729566,78.531335,13620000,4229.81,INR,Active,True,16.42705,Hyderabad | Dilsukhnagar
HYD-001201,Hyderabad,Telangana,Narsingi,Apartment,905,905,1,1,7,2019,1,2,Unfurnished,0,11,South-East,17.3836122,78.3265415,5860000,6475.14,INR,Sold,True,15.58366,Hyderabad | Narsingi
HYD-001202,Hyderabad,Telangana,Gachibowli,Apartment,1414,1414,2,2,20,2006,22,30,Furnished,3,7,South-East,17.4338776,78.3528922,9730000,6881.19,INR,Active,True,16.090725,Hyderabad | Gachibowli
HYD-001203,Hyderabad,Telangana,Shamshabad,Apartment,1006,1006,2,2,12,2014,10,10,Unfurnished,3,3,North-East,17.2423384,78.4281025,5020000,4990.06,INR,Active,True,15.428941,Hyderabad | Shamshabad
HYD-001204,Hyderabad,Telangana,Pragathi Nagar,Independent House,2575,2575,4,4,24,2002,0,0,Unfurnished,2,4,South-East,17.5167078,78.3861614,12720000,4939.81,INR,Active,True,16.358686,Hyderabad | Pragathi Nagar
HYD-001205,Hyderabad,Telangana,Banjara Hills,Apartment,1115,1115,2,3,21,2005,2,2,Unfurnished,1,11,North,17.4186609,78.4423354,7990000,7165.92,INR,Sold,True,15.893701,Hyderabad | Banjara Hills
HYD-001206,Hyderabad,Telangana,Financial District,Villa,3056,3056,4,4,8,2018,0,0,Semi-Furnished,3,9,South-East,17.4179428,78.3288288,27190000,8897.25,INR,Sold,True,17.11836,Hyderabad | Financial District
HYD-001207,Hyderabad,Telangana,Kompally,Villa,2499,2499,3,3,21,2005,0,0,Semi-Furnished,2,4,South,17.5441642,78.480628,15890000,6358.54,INR,Active,True,16.581201,Hyderabad | Kompally
HYD-001208,Hyderabad,Telangana,Ameerpet,Apartment,1903,1903,3,3,2,2024,3,6,Furnished,1,0,South-West,17.4432316,78.4480675,12150000,6384.66,INR,Active,True,16.31284,Hyderabad | Ameerpet
HYD-001209,Hyderabad,Telangana,Moosapet,Apartment,1540,1540,3,4,19,2007,2,10,Semi-Furnished,2,0,North-West,17.4684578,78.4251418,8550000,5551.95,INR,Active,True,15.961442,Hyderabad | Moosapet
HYD-001210,Hyderabad,Telangana,Tolichowki,Apartment,1664,1664,3,3,12,2014,24,33,Furnished,2,9,South-East,17.4130302,78.4221055,10730000,6448.32,INR,Active,True,16.188554,Hyderabad | Tolichowki
HYD-001211,Hyderabad,Telangana,Kukatpally,Apartment,1280,1280,2,2,17,2009,18,26,Semi-Furnished,2,10,South,17.4909429,78.416908,7480000,5843.75,INR,Sold,True,15.827743,Hyderabad | Kukatpally
HYD-001212,Hyderabad,Telangana,Alwal,Apartment,1654,1654,3,4,19,2007,12,12,Unfurnished,1,12,South-East,17.4995145,78.4929774,8750000,5290.21,INR,Active,True,15.984564,Hyderabad | Alwal
HYD-001213,Hyderabad,Telangana,Madhapur,Apartment,1687,1687,3,4,12,2014,23,32,Unfurnished,1,2,North,17.457856,78.3916161,11760000,6970.95,INR,Active,True,16.280215,Hyderabad | Madhapur
HYD-001214,Hyderabad,Telangana,Pragathi Nagar,Apartment,1435,1435,3,3,20,2006,19,27,Furnished,1,6,North,17.5047233,78.3858404,8390000,5846.69,INR,Active,True,15.942551,Hyderabad | Pragathi Nagar
HYD-001215,Hyderabad,Telangana,Kondapur,Plot,3166,3166,0,0,24,2002,0,0,Furnished,1,2,South,17.490647,78.3948547,15540000,4908.4,INR,Sold,True,16.558928,Hyderabad | Kondapur
HYD-001216,Hyderabad,Telangana,Kokapet,Apartment,1656,1656,3,3,14,2012,23,24,Semi-Furnished,3,11,East,17.394209,78.3461132,10370000,6262.08,INR,Sold,True,16.154428,Hyderabad | Kokapet
HYD-001217,Hyderabad,Telangana,Kukatpally,Apartment,1739,1739,3,3,21,2005,18,20,Furnished,1,1,South-East,17.4873886,78.423426,9210000,5296.15,INR,Active,True,16.035801,Hyderabad | Kukatpally
HYD-001218,Hyderabad,Telangana,Dilsukhnagar,Apartment,1098,1098,2,2,15,2011,17,26,Semi-Furnished,0,7,North,17.3622832,78.5194904,6660000,6065.57,INR,Active,True,15.71163,Hyderabad | Dilsukhnagar
HYD-001219,Hyderabad,Telangana,Pragathi Nagar,Independent House,1929,1929,3,3,17,2009,0,0,Semi-Furnished,3,4,North-West,17.5094623,78.3815845,9950000,5158.11,INR,Sold,True,16.113083,Hyderabad | Pragathi Nagar
HYD-001220,Hyderabad,Telangana,Alwal,Villa,2016,2016,3,4,4,2022,0,0,Unfurnished,2,2,East,17.5017698,78.5030165,14370000,7127.98,INR,Active,True,16.480653,Hyderabad | Alwal
HYD-001221,Hyderabad,Telangana,Bachupally,Apartment,980,980,1,2,23,2003,3,13,Unfurnished,2,3,North-West,17.5351314,78.34538,4300000,4387.76,INR,Sold,True,15.274126,Hyderabad | Bachupally
HYD-001222,Hyderabad,Telangana,Uppal,Apartment,870,870,1,1,4,2022,16,18,Semi-Furnished,2,2,North-West,17.4073052,78.5530334,5460000,6275.86,INR,Active,True,15.51296,Hyderabad | Uppal
HYD-001223,Hyderabad,Telangana,Narsingi,Apartment,1194,1194,2,3,16,2010,6,10,Unfurnished,3,7,West,17.3834834,78.3361765,6440000,5393.63,INR,Active,True,15.678039,Hyderabad | Narsingi
HYD-001224,Hyderabad,Telangana,Alwal,Apartment,1293,1293,2,2,17,2009,1,9,Semi-Furnished,0,0,North-West,17.4941512,78.5158735,8250000,6380.51,INR,Active,True,15.925724,Hyderabad | Alwal
HYD-001225,Hyderabad,Telangana,Kondapur,Apartment,1653,1653,3,3,14,2012,22,23,Unfurnished,1,2,South-East,17.4895958,78.3994546,9210000,5571.69,INR,Active,True,16.035801,Hyderabad | Kondapur
HYD-001226,Hyderabad,Telangana,Dilsukhnagar,Independent House,1660,1660,2,2,25,2001,0,0,Semi-Furnished,0,9,East,17.3497398,78.5263745,7020000,4228.92,INR,Active,True,15.764274,Hyderabad | Dilsukhnagar
HYD-001227,Hyderabad,Telangana,Jubilee Hills,Apartment,1702,1702,3,3,21,2005,1,9,Unfurnished,1,11,South,17.426729,78.4236313,11300000,6639.25,INR,Active,True,16.240313,Hyderabad | Jubilee Hills
HYD-001228,Hyderabad,Telangana,Kokapet,Independent House,1808,1808,3,3,20,2006,0,0,Unfurnished,2,8,South-West,17.386096,78.3304582,11000000,6084.07,INR,Sold,True,16.213406,Hyderabad | Kokapet
HYD-001229,Hyderabad,Telangana,Attapur,Independent House,1848,1848,3,3,19,2007,0,0,Semi-Furnished,1,7,South,17.3656007,78.4243122,9070000,4908.01,INR,Sold,True,16.020483,Hyderabad | Attapur
HYD-001230,Hyderabad,Telangana,Miyapur,Villa,2318,2318,3,3,6,2020,0,0,Semi-Furnished,2,1,West,17.489316,78.3527171,18190000,7847.28,INR,Active,True,16.716383,Hyderabad | Miyapur
HYD-001231,Hyderabad,Telangana,Pragathi Nagar,Apartment,799,799,2,2,17,2009,20,26,Furnished,1,10,East,17.5154351,78.3860421,4020000,5031.29,INR,Active,True,15.206793,Hyderabad | Pragathi Nagar
HYD-001232,Hyderabad,Telangana,Manikonda,Apartment,1139,1139,2,3,8,2018,25,28,Furnished,1,2,South-East,17.4007525,78.3714235,6960000,6110.62,INR,Active,True,15.75569,Hyderabad | Manikonda
HYD-001233,Hyderabad,Telangana,Punjagutta,Apartment,862,862,2,3,23,2003,15,18,Semi-Furnished,2,8,West,17.429914,78.4580638,4370000,5069.61,INR,Active,True,15.290274,Hyderabad | Punjagutta
HYD-001234,Hyderabad,Telangana,Pragathi Nagar,Villa,4011,4011,5,5,5,2021,0,0,Semi-Furnished,1,6,North-East,17.4995156,78.3869567,30600000,7629.02,INR,Sold,True,17.236511,Hyderabad | Pragathi Nagar
HYD-001235,Hyderabad,Telangana,Alwal,Plot,3112,3112,0,0,10,2016,0,0,Unfurnished,2,7,North-East,17.5018441,78.5105135,11070000,3557.2,INR,Active,True,16.219749,Hyderabad | Alwal
HYD-001236,Hyderabad,Telangana,Miyapur,Apartment,1387,1387,2,2,11,2015,6,9,Semi-Furnished,2,2,North,17.5006656,78.348123,7630000,5501.08,INR,Active,True,15.847599,Hyderabad | Miyapur
HYD-001237,Hyderabad,Telangana,Alwal,Apartment,1121,1121,2,2,15,2011,23,27,Furnished,3,0,South,17.494926,78.5119154,6220000,5548.62,INR,Active,True,15.643281,Hyderabad | Alwal
HYD-001238,Hyderabad,Telangana,LB Nagar,Apartment,1138,1138,2,2,16,2010,4,13,Semi-Furnished,3,0,East,17.346207,78.556988,6660000,5852.37,INR,Active,True,15.71163,Hyderabad | LB Nagar
HYD-001239,Hyderabad,Telangana,Mehdipatnam,Villa,3415,3415,4,5,1,2025,0,0,Furnished,3,2,East,17.4002126,78.429882,25930000,7592.97,INR,Active,True,17.070911,Hyderabad | Mehdipatnam
HYD-001240,Hyderabad,Telangana,Ameerpet,Apartment,1755,1755,3,3,8,2018,3,13,Furnished,1,0,South,17.4260321,78.4488579,11560000,6586.89,INR,Active,True,16.263062,Hyderabad | Ameerpet
HYD-001241,Hyderabad,Telangana,Mehdipatnam,Apartment,2215,2215,4,4,1,2025,6,12,Unfurnished,3,0,South,17.4031051,78.4330779,12840000,5796.84,INR,Active,True,16.368076,Hyderabad | Mehdipatnam
